Device,N_Sweeps,Mean_Intra_Distance,Std_Intra_Distance,Max_Intra_Distance,First_Last_Distance,Drift_Per_Sweep
52,5,3.2782273256690457,2.8948320628369997,7.3675556605877714,7.3675556605877786,1.8418889151469446
53,5,1.1164383650074876,0.6978856697606195,2.2296316600064774,2.229631660006477,0.5574079150016192
54,5,0.9097879282196721,0.5127523431062615,1.721536830188821,1.721536830188823,0.43038420754720574
55,5,2.344421445448197,1.2329362703061229,4.380214986302821,4.380214986302827,1.0950537465757066
56,5,0.7346554351959153,0.24831626487779554,1.304893839089003,0.6034727530716448,0.1508681882679112
57,5,1.033635945645036,0.4341421102157027,1.7955626571273953,1.7955626571273964,0.4488906642818491
58,5,1.5176153249683142,1.3479487456118753,3.240468764552405,3.2075770136066013,0.8018942534016503
59,5,0.4173480162486204,0.06282192050213126,0.5188694055727235,0.438847890545428,0.109711972636357
6,5,0.7336126065713791,0.5972465396695141,1.5436209180708007,1.442348102034976,0.360587025508744
60,5,0.47350432856313834,0.1980442031242003,0.7768132761973054,0.6749315750016143,0.16873289375040357
61,5,0.571695335050569,0.09250281319317873,0.783443000028245,0.7834430000282457,0.19586075000706143
62,5,2.581095536164742,1.6021630370346327,4.281629567632076,4.212930461191878,1.0532326152979694
63,5,8.707926402556224,6.422523939292629,14.908470691191281,13.203712517086322,3.3009281292715804
64,5,1.5820262529173763,0.9666904011512049,3.0894603313495312,3.085724252760031,0.7714310631900078
65,5,1.1868266075324099,0.5966591819583605,2.1786628856995276,2.1073233028923175,0.5268308257230794
66,5,0.6488367640213528,0.2470583381073931,1.0684568227863502,1.068456822786351,0.2671142056965877
67,5,1.1226807568460024,0.5879178037639335,2.1976489604504983,2.1976489604505005,0.5494122401126251
68,5,0.3497341034730515,0.02572384441704367,0.3898568454976122,0.37504587592173116,0.09376146898043279
69,5,0.9000681981611505,0.3834592334969104,1.4349281957034923,1.4349281957034914,0.35873204892587285
7,5,0.7589886514360688,0.5727742127531602,1.565362511410348,1.565362511410348,0.391340627852587
70,5,0.3733563967359773,0.014593990565049104,0.39959825426774814,0.399598254267748,0.099899563566937
71,5,1.0977852033373672,0.4994175558471759,2.0556013481324458,2.0556013481324453,0.5139003370331113
72,5,1.5890529958444877,0.7799161096529987,2.9646462868180925,2.9646462868180965,0.7411615717045241
73,5,0.8414144293762622,0.31999443803929484,1.4693692451177238,1.4693692451177272,0.3673423112794318
74,5,1.0614489817509631,0.47879689154627125,1.985086847160886,1.985086847160886,0.4962717117902215
75,5,0.679123596275238,0.250735093459994,1.174817517456262,1.174817517456262,0.2937043793640655
76,5,0.8973197209337653,0.3680368631299832,1.6248340909287706,1.624834090928771,0.40620852273219277
77,5,1.0684245553986038,0.48013449156930177,2.023055504274046,2.0230555042740455,0.5057638760685114
78,5,1.3453841848313886,0.6742386134532385,2.605902532783415,2.605902532783417,0.6514756331958542
79,5,1.1319248303814988,0.5445965115713773,2.166081312533899,2.1660813125339033,0.5415203281334758
8,5,0.6813670974249225,0.3634872761450115,1.231053302624118,1.1034990014322383,0.2758747503580596
80,5,2.795895674331892,1.4882364369017786,5.580146835897904,5.580146835897905,1.3950367089744762
81,5,0.9859958396407406,0.4218991124815588,1.758354499830603,1.7583544998306038,0.43958862495765094
